coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
677425,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1145_D_1578590684_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1145_D_1578590684_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1145_D_1578590684_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1145_D_1578590684.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma microps",,urn:uuid:64102e89-2a0f-4be6-9624-9498a52780aa,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677425,StillImage,Photograph,en
677425,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1145_V_1578590714.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1145_V_1578590714.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1145_V_1578590714_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1145_V_1578590714.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma microps",,urn:uuid:de7bd37d-8937-408e-87ce-6c6a6a200890,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677425,StillImage,Photograph,en
677426,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1146_D_1578590810.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1146_D_1578590810.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1146_D_1578590810_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1146_D_1578590810.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:7369b4bf-9935-4ee1-aadf-c847559e268a,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677426,StillImage,Photograph,en
677426,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1146_V_1578590911.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1146_V_1578590911.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1146_V_1578590911_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1146_V_1578590911.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:654aabb4-0f55-4011-af67-ab26fc985a07,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677426,StillImage,Photograph,en
677427,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1147_D_1578590947_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1147_D_1578590947_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1147_D_1578590947_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1147_D_1578590947.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma microps",,urn:uuid:8f7a91e7-93eb-49a5-8215-643878b9ffdf,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677427,StillImage,Photograph,en
677427,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1147_V_1578591014_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1147_V_1578591014_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1147_V_1578591014_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1147_V_1578591014.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma microps",,urn:uuid:d4ed3843-99fd-47b8-a739-1059e0ec6bfa,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677427,StillImage,Photograph,en
677428,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1148_D_1578591059_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1148_D_1578591059_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1148_D_1578591059_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1148_D_1578591059.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:b85120fe-aa95-48be-897a-6cae1dfe8109,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677428,StillImage,Photograph,en
677428,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1148_V_1578591089_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1148_V_1578591089_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1148_V_1578591089_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1148_V_1578591089.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:4b2f1a95-3be5-473a-a14a-4415acec72e5,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677428,StillImage,Photograph,en
677429,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1149_D_1578591161.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1149_D_1578591161.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1149_D_1578591161_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1149_D_1578591161.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma microps",,urn:uuid:a4ab1d37-52c4-4104-b77f-9cafc51663bd,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677429,StillImage,Photograph,en
677429,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1149_V_1578591184_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1149_V_1578591184_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1149_V_1578591184_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1149_V_1578591184.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma microps",,urn:uuid:79f71d5a-4e5e-4bc9-9df0-60b528152a6c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677429,StillImage,Photograph,en
677431,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1150_D_1578591292_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1150_D_1578591292_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1150_D_1578591292_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1150_D_1578591292.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma platyrhynchus",,urn:uuid:fac2726e-50b9-450a-8a3a-331e210ae995,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677431,StillImage,Photograph,en
677431,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1150_V_1578591338_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1150_V_1578591338_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1150_V_1578591338_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1150_V_1578591338.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma platyrhynchus",,urn:uuid:d204f88d-e2ca-4d02-98ba-2e30f16a8131,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677431,StillImage,Photograph,en
677432,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1151_D_1578591774_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1151_D_1578591774_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1151_D_1578591774_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1151_D_1578591774.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma platyrhynchus",,urn:uuid:0d02c2a6-5fc1-41f0-a938-d55ee9208f7b,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677432,StillImage,Photograph,en
677432,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1151_V_1578591796_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1151_V_1578591796_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1151_V_1578591796_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1151_V_1578591796.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma platyrhynchus",,urn:uuid:f17bff7a-8d74-4249-b8b7-8df88c5592f3,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677432,StillImage,Photograph,en
677433,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1152_D_1578592618_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1152_D_1578592618_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1152_D_1578592618_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1152_D_1578592618.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:a198d2ba-e5ab-4c63-ae39-1cd8a0ff9b59,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677433,StillImage,Photograph,en
677433,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1152_V_1578592642_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1152_V_1578592642_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1152_V_1578592642_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1152_V_1578592642.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:b1e57203-f998-4634-b092-97021b5cefe2,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677433,StillImage,Photograph,en
677434,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1153_D_1578592694_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1153_D_1578592694_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1153_D_1578592694_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1153_D_1578592694.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:462a1329-4c3a-492c-83e5-6eb0004101fe,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677434,StillImage,Photograph,en
677434,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1153_V_1578592720_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1153_V_1578592720_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1153_V_1578592720_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1153_V_1578592720.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:0e1d0564-985b-4ab0-9c74-a961cc13787c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677434,StillImage,Photograph,en
677435,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1154_D_1578592781_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1154_D_1578592781_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1154_D_1578592781_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1154_D_1578592781.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:9266fd6b-7b1b-4d38-9699-a6d95fae22ec,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677435,StillImage,Photograph,en
677435,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1154_V_1578592815_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1154_V_1578592815_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1154_V_1578592815_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1154_V_1578592815.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:9514886d-5d82-430a-b556-26391e59d6c0,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677435,StillImage,Photograph,en
677436,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1155_D_1578592879_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1155_D_1578592879_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1155_D_1578592879_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1155_D_1578592879.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:5af45368-e1b9-44ce-abe3-00803de1863c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677436,StillImage,Photograph,en
677436,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1155_V_1578592912_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1155_V_1578592912_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1155_V_1578592912_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1155_V_1578592912.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma sp.",,urn:uuid:28a9e331-07d7-4070-80be-17369c5b315f,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677436,StillImage,Photograph,en
677437,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1156_1578592944_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1156_1578592944_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1156_1578592944_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1156_1578592944.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hoplias malabaricus",,urn:uuid:cecb2ee1-88fb-4dbd-967e-29fbac0946c6,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677437,StillImage,Photograph,en
677438,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1157_D_1578593007_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1157_D_1578593007_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1157_D_1578593007_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1157_D_1578593007.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro",Hypoptopomatidae,,urn:uuid:f8f208f5-bbb3-4af6-821b-1d12b4ca0178,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677438,StillImage,Photograph,en
677438,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1157_V_1578593028_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1157_V_1578593028_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1157_V_1578593028_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1157_V_1578593028.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro",Hypoptopomatidae,,urn:uuid:eaac4dcb-1bc2-4598-a391-941e87802dea,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677438,StillImage,Photograph,en
677439,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1158_1578593087_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1158_1578593087_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1158_1578593087_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1158_1578593087.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hemibrycon sp.",,urn:uuid:a0e93203-1ddb-486d-b924-94b6d7897dbc,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677439,StillImage,Photograph,en
677440,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1159_D_1578597120_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1159_D_1578597120_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1159_D_1578597120_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1159_D_1578597120.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:d8c8ffc8-b2bd-4b64-86f3-14632339caea,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677440,StillImage,Photograph,en
677440,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1159_V_1578597147_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1159_V_1578597147_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1159_V_1578597147_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1159_V_1578597147.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:59f0f70d-ef3b-4732-aaf6-4259ce52e7f1,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677440,StillImage,Photograph,en
677442,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1160_D_1578597198_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1160_D_1578597198_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1160_D_1578597198_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1160_D_1578597198.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:775f0739-9180-43eb-9d33-93548d67aac0,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677442,StillImage,Photograph,en
677442,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1160_V_1578597230_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1160_V_1578597230_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1160_V_1578597230_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1160_V_1578597230.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:09313f17-c15f-4b01-bbcc-ba0b3fd66138,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677442,StillImage,Photograph,en
677443,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1161_D_1578597304_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1161_D_1578597304_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1161_D_1578597304_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1161_D_1578597304.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:40cbd979-308a-4479-8857-b686bbfd7d12,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677443,StillImage,Photograph,en
677443,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1161_V_1578597345_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1161_V_1578597345_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1161_V_1578597345_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1161_V_1578597345.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:2a558d63-a113-4840-99cd-776f4aeec2a6,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677443,StillImage,Photograph,en
